I.,II.,II.,III.A,III.A,III.B,III.B,III.B,IV.A.1,IV.A.2,IV.A.3,IV.B.1,IV.B.2,IV.B.3,IV.B.4,IV.C.1,IV.C.3,IV.C.3,IV.C.3,IV.C.4,IV.C.4,IV.C.5,IV.D.1,IV.D.1,IV.D.2,IV.D.3,IV.B.2,IV.B.2,IV.C.1,IV.C.2,IV.C.3,IV.C.3,IV.C.3,IV.C.4,IV.C.4,IV.C.5,IV.C.5,IV.D.1,IV.D.1,IV.D.2,IV.D.3,IV.B.3,IV.B.3,IV.C.1,IV.C.2,IV.C.3,IV.C.3,IV.C.3,IV.C.4,IV.C.4,IV.C.5,IV.C.5,IV.C.6,IV.C.6,IV.D.1,IV.D.1,IV.D.2,IV.D.3,IV.D.4,IV.B.4,IV.B.4,IV.C.1,IV.C.2,IV.C.3,IV.C.3,IV.C.3,IV.C.4,IV.C.4,IV.C.5,IV.C.5,IV.C.6,IV.C.6,IV.D.1,IV.D.1,IV.D.2,IV.D.3,IV.D.4,IV.D.5,IV.B.5.,IV.B.5.,,IV.C.1,IV.C.2,IV.C.5,IV.C.5,IV.C.6,IV.C.6,IV.D.3,IV.D.4,IV.D.5,IV.B.6.,IV.B.6.,IV.B.6.,IV.B.6.,IV.B.6.,IV.C.1,IV.C.5,IV.C.6,IV.D.3,IV.D.3,IV.D.4,IV.B.7.,IV.B.7.,IV.C.1,IV.C.2,IV.D.5,IV.,V.A
HI,Honolulu,Honolulu,WI,WI Waterfront Industrial Precinct (Kakaako Special Design District),Yes,Yes,No,Nonresidential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,,,,,N/A,N/A,,,N/A,,,,,,,,Jurisdiction,County,Abbreviated District Name,Full District Name,District Mapped,District Mapped But Extinct,Overlay,Type of Zoning District,Affordable Housing District,Elderly Housing District,1-Family Treatment,2-Family Treatment,3-Family Treatment,4+-Family Treatment,1-Family Min. Lot (ACRES),1-Family Front Setback (# of feet),1-Family Side Setback (# of feet) ,1-Family Rear Setback (# of feet) ,1-Family Max. Lot Coverage - Buildings (%),1-Family Max. Lot Coverage - Buildings & Impervious Surface (%),1-Family Min. # Parking Spaces,1-Family Max. Height (# of stories),1-Family Max. Height (# of feet),1-Family Floor to Area Ratio,1-Family Min. Unit Size (SF),2-Family Affordable Housing Only,2-Family Elderly Housing Only,2-Family Min. Lot (ACRES),2-Family Max. Density (UNITS/ACRE),2-Family Front Setback (# of feet),2-Family Side Setback (# of feet) ,2-Family Rear Setback (# of feet) ,2-Family Max. Lot Coverage - Buildings (%),2-Family Max. Lot Coverage - Buildings & Impervious Surface (%),2-Family Min. # Parking Spaces Per Studio or 1BR,2-Family Min. # Parking Spaces Per 2+ BR,2-Family Max. Height (# of stories),2-Family Max. Height (# of feet),2-Family Floor to Area Ratio,2-Family Min. Unit Size (SF),3-Family Affordable Housing Only,3-Family Elderly Housing Only,3-Family Min. Lot (ACRES),3-Family Max. Density (UNITS/ACRE),3-Family Front Setback (# of feet),3-Family Side Setback (# of feet) ,3-Family Rear Setback (# of feet) ,3-Family Max. Lot Coverage - Buildings (%),3-Family Max. Lot Coverage - Buildings & Impervious Surface (%),3-Family Min. # Parking Spaces Per Studio or 1BR,3-Family Min. # Parking Spaces Per 2+ BR,3-Family Connection to Sewer and/or Water Required,3-Family Connection or Proximity to Public Transit Required,3-Family Max. Height (# of stories),3-Family Max. Height (# of feet),3-Family Floor to Area Ratio,3-Family Min. Unit Size (SF),3-Family Max. # Bedrooms Per Unit,4+-Family Affordable Housing Only,4+-Family Elderly Housing Only,4+-Family Min. Lot (ACRES),4+-Family Max. Density (UNITS/ACRE),4+-Family Front Setback (# of feet),4+-Family Side Setback (# of feet) ,4+-Family Rear Setback (# of feet) ,4+-Family Max. Lot Coverage - Buildings (%),4+-Family Max. Lot Coverage - Buildings & Impervious Surface (%),4+-Family Min. # Parking Spaces Per Studio or 1BR,4+-Family Min. # Parking Spaces Per 2+ BR,4+-Family Connection to Sewer and/or Water Required,4+-Family Connection or Proximity to Public Transit Required,4+-Family Max. Height (# of stories),4+-Family Max. Height (# of feet),4+-Family Floor to Area Ratio,4+-Family Min. Unit Size (SF),4+-Family Max. # Bedrooms Per Unit,4+-Family Max. # Units Per Building,Affordable Housing (AH) Treatment,AH - Definition,AH - Elderly Housing Only,AH Min. Lot (ACRES),AH Max. Density (UNITS/ACRE),AH Min. # Parking Spaces Per Studio or 1BR,AH Min. # Parking Spaces Per 2+ BR,AH Connection to Sewer and/or Water Required,AH Connection or Proximity to Public Transit Required,AH Min. Unit Size (SF),AH Max. # Bedrooms Per Unit,AH Max. # Units Per  Building,Accessory Dwelling Unit (ADU) Treatment,ADU Employee or Family Occupancy Required,ADU Renter Occupancy Prohibited,ADU Owner Occupancy Required,ADU Elderly Housing Only,ADU Min. Lot (acres),ADU Min. # Parking Spaces (Additional to Main Unit),"ADU Restricted to Only Primary Structure (i.e., No Outbuildings like Garages)",ADU Max. Size (% of Main Unit),ADU Max. Size (SF),ADU Max. # Bedrooms Per Unit,Planned Residential Development (PRD) Treatment,Mobile or Manufactured Home Park (Y/N),PRD Min. Lot (Acres),PRD Max. Density (Units/Acre),PRD Max. # Units Per Development,Special Notes,Tooltip Notes
Kauaʻi,Kauaʻi,R-1,Residential (R),Yes,No,No,Primarily Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,"0.137741 (6,000)",10,"No building shall be closer to a side property line than five (5) feet or one-half (1/2) the total height of the highest building wall from the ground level nearest the property line, whichever is greater.","No structure shall be closer than (5) feet or one-half (1/2) the total height of the building wall nearest the rear property line, whichever is greater",60%,,2,2,34,,,,,2,,,,,,,2,2,,,,,,,3,,,,,,,2,2,Yes,,4,55,,,,,,4,,,,,60,,2,2,Yes,,4,55,,,,,,,,,,,,,,,,,Allowed/Conditional,,,,,,,,,,,Allowed/Conditional,,,,,"Building Height: 1 family = max 2 stories & 1 story below main entry. exterior wall cannot exceed 20 ft; roof cannot exceed 30 ft; main entry cannot be elevated more than 4 ft

max height = 55 ft (40 ft walls; wall to roof = .5 of wall height not to exceed 15 ft)

3+ family cannot be >10 ft higher than any residential building within 30 ft; 

sewer required only (no water) 

Two-off-parking spaces for 1-Family Min. # Parking Spaces",
Kauaʻi,Kauaʻi,R-2,Residential (R),Yes,No,No,Primarily Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,,10,"No building shall be closer to a side property line than five (5) feet or one-half (1/2) the total height of the highest building wall from the ground level nearest the property line, whichever is greater.","No structure shall be closer than (5) feet or one-half (1/2) the total height of the building wall nearest the rear property line, whichever is greater.",60%,,2,2,34,,,,,,1,,,,,,2,2,,,,,,,,,,,,,,2,2,Yes,,4,55,,,,,,,,,,,60,,2,2,Yes,,4,55,,,,,,,,,,,,,,,,,Allowed/Conditional,,,,,,,,,,,Allowed/Conditional,,,,,"Building Height: 1 family = max 2 stories & 1 story below main entry. exterior wall cannot exceed 20 ft; roof cannot exceed 30 ft; main entry cannot be elevated more than 4 ft

max height = 55 ft (40 ft walls; wall to roof = .5 of wall height not to exceed 15 ft)

3+ family cannot be >10 ft higher than any residential building within 30 ft; 

Two-off-parking spaces for 1-Family Min. # Parking Spaces",
Kauaʻi,Kauaʻi,R-4,Residential (R),Yes,No,No,Primarily Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,,10,"No building shall be closer to a side property line than five (5) feet or one-half (1/2) the total height of the highest building wall from the ground level nearest the property line, whichever is greater.","No structure shall be closer than (5) feet or one-half (1/2) the total height of the building wall nearest the rear property line, whichever is greater.",60%,,2,2,34,,,,,,,,,,,,2,2,,,,,,,,,,,,,,2,2,Yes,,4,55,,,,,,,,,,,60,,2,2,Yes,,4,55,,,,,,,,,,,,,,,,,Allowed/Conditional,,,,,,,,,,,Allowed/Conditional,,,,,"Building Height: 1 family = max 2 stories & 1 story below main entry. exterior wall cannot exceed 20 ft; roof cannot exceed 30 ft; main entry cannot be elevated more than 4 ft

max height = 55 ft (40 ft walls; wall to roof = .5 of wall height not to exceed 15 ft)

3+ family cannot be >10 ft higher than any residential building within 30 ft; 

Two-off-parking spaces for 1-Family Min. # Parking Spaces",
Kauaʻi,Kauaʻi,R-6,Residential (R),Yes,No,No,Primarily Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,,10,"No building shall be closer to a side property line than five (5) feet or one-half (1/2) the total height of the highest building wall from the ground level nearest the property line, whichever is greater.","No structure shall be closer than (5) feet or one-half (1/2) the total height of the building wall nearest the rear property line, whichever is greater.",60%,,2,2,34,,,,,,,,,,,,2,2,,,,,,,,,,,,,,2,2,Yes,,4,55,,,,,,,,,,,60,,2,2,Yes,,4,55,,,,,,,,,,,,,,,,,Allowed/Conditional,,,,,,,,,,,Allowed/Conditional,,,,,"Building Height: 1 family = max 2 stories & 1 story below main entry. exterior wall cannot exceed 20 ft; roof cannot exceed 30 ft; main entry cannot be elevated more than 4 ft

max height = 55 ft (40 ft walls; wall to roof = .5 of wall height not to exceed 15 ft)

3+ family cannot be >10 ft higher than any residential building within 30 ft; 

Two-off-parking spaces for 1-Family Min. # Parking Spaces",
Kauaʻi,Kauaʻi,R-10,Residential (R),Yes,No,No,Primarily Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,,10,"No building shall be closer to a side property line than five (5) feet or one-half (1/2) the total height of the highest building wall from the ground level nearest the property line, whichever is greater.","No structure shall be closer than (5) feet or one-half (1/2) the total height of the building wall nearest the rear property line, whichever is greater.",80%,,2,2,34,,,,,,,,,,,,2,2,,,,,,,,,,,,,,2,2,Yes,,4,55,,,,,,,,,,,80,,2,2,Yes,,4,55,,,,,,,,,,,,,,,,,Allowed/Conditional,,,,,,,,,,,Allowed/Conditional,,,,,"Building Height: 1 family = max 2 stories & 1 story below main entry. exterior wall cannot exceed 20 ft; roof cannot exceed 30 ft; main entry cannot be elevated more than 4 ft

max height = 55 ft (40 ft walls; wall to roof = .5 of wall height not to exceed 15 ft)

3+ family cannot be >10 ft higher than any residential building within 30 ft; 

Two-off-parking spaces for 1-Family Min. # Parking Spaces",
Kauaʻi,Kauaʻi,R-20,Residential (R),Yes,No,No,Primarily Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,,10,"No building shall be closer to a side property line than five (5) feet or one-half (1/2) the total height of the highest building wall from the ground level nearest the property line, whichever is greater.","No structure shall be closer than (5) feet or one-half (1/2) the total height of the building wall nearest the rear property line, whichever is greater.",90%,,2,2,34,,,,,,,,,,,,2,2,,,,,,,,,,,,,,2,2,Yes,,4,55,,,,,,,,,,,90,,2,2,Yes,,4,55,,,,,,,,,,,,,,,,,Allowed/Conditional,,,,,,,,,,,Allowed/Conditional,,,,,"Building Height: 1 family = max 2 stories & 1 story below main entry. exterior wall cannot exceed 20 ft; roof cannot exceed 30 ft; main entry cannot be elevated more than 4 ft

max height = 55 ft (40 ft walls; wall to roof = .5 of wall height not to exceed 15 ft)

3+ family cannot be >10 ft higher than any residential building within 30 ft; ",
Kauaʻi,Kauaʻi,R-40,Residential (R),No,No,No,Primarily Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,,10,"No building shall be closer to a side property line than five (5) feet or one-half (1/2) the total height of the highest building wall from the ground level nearest the property line, whichever is greater.","No structure shall be closer than (5) feet or one-half (1/2) the total height of the building wall nearest the rear property line, whichever is greater.",,,2,2,34,,,,,,,,,,,,2,2,,,,,,,,,,,,,,2,2,Yes,,4,55,,,,,,,,,,,,,2,2,Yes,,4,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed/Conditional,,,,,"Building Height: 1 family = max 2 stories & 1 story below main entry. exterior wall cannot exceed 20 ft; roof cannot exceed 30 ft; main entry cannot be elevated more than 4 ft

max height = 55 ft (40 ft walls; wall to roof = .5 of wall height not to exceed 15 ft)

3+ family cannot be >10 ft higher than any residential building within 30 ft; 

Two-off-parking spaces for 1-Family Min. # Parking Spaces",
Kauaʻi,Kauaʻi,RR-10,Resort (RR),Yes,No,,Nonresidential,No,No,Allowed/Conditional,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,10,,,,50,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed/Conditional,,1,10,,"- 1 hotel/motel room = .5 dwelling unit(s)
- 1 parking space per 3 hotel rooms
- hotel w >3 rooms needs Class IV Zoning Permit to convert into dwelling unit",
Kauaʻi,Kauaʻi,RR-20,Resort (RR),Yes,No,,Nonresidential,No,No,Allowed/Conditional,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,20,,,,50,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed/Conditional,,1,20,,"- 1 hotel/motel room = .5 dwelling unit(s)
- 1 parking space per 3 hotel rooms
- hotel w >3 rooms needs Class IV Zoning Permit to convert into dwelling unit",
Kauaʻi,Kauaʻi,IL,Industrial (I); Limited Industrial,Yes,No,No,Nonresidential,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed/Conditional,,1,,,,
Kauaʻi,Kauaʻi,IG,Industrial (I); General Industrial,Yes,,No,Nonresidential,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed/Conditional,,1,,,,
Kauaʻi,Kauaʻi,A,Agriculture (A),Yes,,No,TBD - Discrepancy,TBD - Discrepancy,TBD - Discrepancy,,,,,1,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed/Conditional,,31,1,,"1 Additional dwelling unit per additional 3 acres on same parcel; max 5 on one parcel

A parcel or contiguous parcels in common ownership of record existing prior to or on September 1, 1972, which is smaller than one (1) acre, may develop one (1) dwelling unit

Higher density PRD permitted if AH",
Kauaʻi,Kauaʻi,O,Open (O),Yes,,No,Nonresidential,No,No,Allowed/Conditional,,,,,,,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed/Conditional,,,,,,
Kauaʻi,Kauaʻi,CN,Commercial (C); Neighborhood Commercial,Yes,,,Nonresidential,No,No,Allowed/Conditional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed/Conditional,,1,,,,
Kauaʻi,Kauaʻi,CG,Commercial (C); General Commercial,Yes,,,Nonresidential,No,No,Allowed/Conditional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed/Conditional,,1,,,,
Kauaʻi,Kauaʻi,PC,Plantation Camp Districts (PC),No,,,Mixed with Residential,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauaʻi,Kauaʻi,ST-P,Special Treatment Districts (ST); Public Facilities,Yes,,,Nonresidential,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauaʻi,Kauaʻi,ST-C,Special Treatment Districts (ST); Cultural/Historic,Yes,,,Nonresidential,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauaʻi,Kauaʻi,ST-R,Special Treatment Districts (ST); Scenic/Ecologic Resources,Yes,,,Nonresidential,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauaʻi,Kauaʻi,ST-O,Special Treatment Districts (ST); Open Space,No,,,Nonresidential,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauaʻi,Kauaʻi,ST-CE,Special Treatment Districts (ST); Coastal Edge,No,,,Nonresidential,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauaʻi,Kauaʻi,S-DR,Constraint Districts (S); Drainage,No,,,Nonresidential,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauaʻi,Kauaʻi,S-FL,Constraint Districts (S); Flood,No,,,Nonresidential,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauaʻi,Kauaʻi,S-SH,Constraint Districts (S); Shore,No,,,Nonresidential,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauaʻi,Kauaʻi,S-SL,Constraint Districts (S); Slope,No,,,Nonresidential,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauaʻi,Kauaʻi,S-SO,Constraint Districts (S); Soils,No,,,Nonresidential,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauaʻi,Kauaʻi,S-TS,Constraint Districts (S); Tsunamis,No,,,Nonresidential,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauaʻi,Kauaʻi,UNV,University Districts (UNV),No,,Yes,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,10,The minimum distance of any building from the right-of-way line of a public or private street or the pavement line of a driveway or parking lot used by the public shall be five (5) feet unless the building is entered from that side by motor vehicles in which case the minimum distance shall be fifteen (15) feet.,10,10,80%,,,,50,,,,,10,,,,,,,,,,,,,,,10,,,,,,,,,,,,50,,,,,,10,,,,,,,,,Yes,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 dormitory = 1/2 of one dwelling unit

Permits:
- Class I Permit if Use Permit or a Variance Permit not required; development prohibited in Constraint District or Special Treatment District
- Class IV Permit for >100 dormitory units, or if Class I permit requires Use Permit or Variance Permit
- Applicant shall show compliance, and submit plot plan where necessary

Waste Lines:
- Must be screened by fence, wall, hedge, or plant screen from public thoroughfares when serving >2 dwelling units
- If <10 dwelling units/acre on parcel, all lines (electric, distribution, telephone, gas, cable, etc.) must be installed underground unless scenic and environmental values better protected otherwise

Underground Line Exemptions:
- Lines used exclusively for fire/police alarm boxes, lighting, or traffic control;
- Overhead wires attached to exterior of one building
- Belonging to underground facilities if they harmonize with area",
Kauaʻi,Kauaʻi,1,Preservation,Yes,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauaʻi,Kauaʻi,PD,Project District,Yes,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauaʻi,Kauaʻi,U,State Land: Urban District,Yes,,Yes,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauaʻi,Kauaʻi,R,State Land: Rural District,Yes,,Yes,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauaʻi,Kauaʻi,A,State Land: Agriculture District,Yes,,Yes,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauaʻi,Kauaʻi,C,State Land: Conservation District,Yes,,Yes,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauaʻi,Kauaʻi,SPA-B,Special Planning Area,Yes,,Yes,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauaʻi,Kauaʻi,SPA-D,Special Planning Area,,,Yes,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauaʻi,Kauaʻi,SPA-E,Special Planning Area,,,Yes,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauaʻi,Kauaʻi,SPA-F,Special Planning Area,,,Yes,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauaʻi,Kauaʻi,SPA-G,Special Planning Area,,,Yes,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kauaʻi,Kauaʻi,R-15,Residential (R),Yes,,No,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,State,Jurisdiction,County,Abbreviated District Name,Full District Name,District Mapped,District Mapped But Extinct,Overlay,Type of Zoning District,Affordable Housing District,Elderly Housing District,1-Family Treatment,2-Family Treatment,3-Family Treatment,4+-Family Treatment,1-Family Min. Lot (ACRES),1-Family Front Setback (# of feet),1-Family Side Setback (# of feet) ,1-Family Rear Setback (# of feet) ,1-Family Max. Lot Coverage - Buildings (%),1-Family Max. Lot Coverage - Buildings & Impervious Surface (%),1-Family Min. # Parking Spaces,1-Family Max. Height (# of stories),1-Family Max. Height (# of feet),1-Family Floor to Area Ratio,1-Family Min. Unit Size (SF),2-Family Affordable Housing Only,2-Family Elderly Housing Only,2-Family Min. Lot (ACRES),2-Family Max. Density (UNITS/ACRE),2-Family Front Setback (# of feet),2-Family Side Setback (# of feet) ,2-Family Rear Setback (# of feet) ,2-Family Max. Lot Coverage - Buildings (%),2-Family Max. Lot Coverage - Buildings & Impervious Surface (%),2-Family Min. # Parking Spaces Per Studio or 1BR,2-Family Min. # Parking Spaces Per 2+ BR,2-Family Max. Height (# of stories),2-Family Max. Height (# of feet),2-Family Floor to Area Ratio,2-Family Min. Unit Size (SF),3-Family Affordable Housing Only,3-Family Elderly Housing Only,3-Family Min. Lot (ACRES),3-Family Max. Density (UNITS/ACRE),3-Family Front Setback (# of feet),3-Family Side Setback (# of feet) ,3-Family Rear Setback (# of feet) ,3-Family Max. Lot Coverage - Buildings (%),3-Family Max. Lot Coverage - Buildings & Impervious Surface (%),3-Family Min. # Parking Spaces Per Studio or 1BR,3-Family Min. # Parking Spaces Per 2+ BR,3-Family Connection to Sewer and/or Water Required,3-Family Connection or Proximity to Public Transit Required,3-Family Max. Height (# of stories),3-Family Max. Height (# of feet),3-Family Floor to Area Ratio,3-Family Min. Unit Size (SF),3-Family Max. # Bedrooms Per Unit,4+-Family Affordable Housing Only,4+-Family Elderly Housing Only,4+-Family Min. Lot (ACRES),4+-Family Max. Density (UNITS/ACRE),4+-Family Front Setback (# of feet),4+-Family Side Setback (# of feet) ,4+-Family Rear Setback (# of feet) ,4+-Family Max. Lot Coverage - Buildings (%),4+-Family Max. Lot Coverage - Buildings & Impervious Surface (%),4+-Family Min. # Parking Spaces Per Studio or 1BR,4+-Family Min. # Parking Spaces Per 2+ BR,4+-Family Connection to Sewer and/or Water Required,4+-Family Connection or Proximity to Public Transit Required,4+-Family Max. Height (# of stories),4+-Family Max. Height (# of feet),4+-Family Floor to Area Ratio,4+-Family Min. Unit Size (SF),4+-Family Max. # Bedrooms Per Unit,4+-Family Max. # Units Per Building,Affordable Housing (AH) Treatment,AH - Definition,AH - Elderly Housing Only,AH Min. Lot (ACRES),AH Max. Density (UNITS/ACRE),AH Min. # Parking Spaces Per Studio or 1BR,AH Min. # Parking Spaces Per 2+ BR,AH Connection to Sewer and/or Water Required,AH Connection or Proximity to Public Transit Required,AH Min. Unit Size (SF),AH Max. # Bedrooms Per Unit,AH Max. # Units Per  Building,Accessory Dwelling Unit (ADU) Treatment,ADU Employee or Family Occupancy Required,ADU Renter Occupancy Prohibited,ADU Owner Occupancy Required,ADU Elderly Housing Only,ADU Min. Lot (acres),ADU Min. # Parking Spaces (Additional to Main Unit),"ADU Restricted to Only Primary Structure (i.e., No Outbuildings like Garages)",ADU Max. Size (% of Main Unit),ADU Max. Size (SF),ADU Max. # Bedrooms Per Unit,Planned Residential Development (PRD) Treatment,Mobile or Manufactured Home Park (Y/N),PRD Min. Lot (Acres),PRD Max. Density (Units/Acre),PRD Max. # Units Per Development,Special Notes,Tooltip Notes
HI,Maui,Maui,BMF-MRA,Business Multi Family - MRA,Yes,No,No,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,0.1,,,,,,,2,30,,,,,0.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed/Conditional,,,,,,,,,,,,Allowed/Conditional,,,,,,,,,,,,No,,,,,
